EIF2S1	EIF2AK1_Homo sapiens
NFATC3	MAPK9_Homo sapiens
JUN	MAPK9_Homo sapiens
BAZ1B	MAPK9_Homo sapiens
CDC25C	MAPK9_Homo sapiens
SLC6A4	MAPK9_Homo sapiens
TP53	MAPK9_Homo sapiens
BID	MAPK9_Homo sapiens
MAPKAPK5	MAPK9_Homo sapiens
MARCKS	MAPK9_Homo sapiens
MAPK8IP1	MAPK9_Homo sapiens
FOXO4	MAPK9_Homo sapiens
RRN3	MAPK9_Homo sapiens
GORASP1	MAPK9_Homo sapiens
APLP2	MAPK9_Homo sapiens
INCENP	LATS2_Homo sapiens
CDKN1A	LATS2_Homo sapiens
Abl iso2	LATS2_Homo sapiens
CDC26	LATS2_Homo sapiens
AMOTL2	LATS2_Homo sapiens
YWHAG	LATS2_Homo sapiens
KIF23	LATS2_Homo sapiens
AMOT	LATS2_Homo sapiens
YAP1	LATS2_Homo sapiens
YAP1 iso2	LATS2_Homo sapiens
SNAI1	LATS2_Homo sapiens
CAMKK2	CAMKK2_Homo sapiens
PRKAA1	CAMKK2_Homo sapiens
RDX	MAP4K4_Homo sapiens
EZR	MAP4K4_Homo sapiens
MSN	MAP4K4_Homo sapiens
Cttn	Pak3_Mus musculus
FADD	CSNK2B_Homo sapiens
SNAI1	CSNK2B_Homo sapiens
SORT1	CSNK2B_Homo sapiens
FGFR1	FGFR1_Homo sapiens
ITGB4	FGFR1_Homo sapiens
ZMYM2	FGFR1_Homo sapiens
AMOTL2	FGFR1_Homo sapiens
PDP1	FGFR1_Homo sapiens
PDK1	FGFR1_Homo sapiens
LDHA	FGFR1_Homo sapiens
ACAT1	FGFR1_Homo sapiens
ERN1	ERN1_Homo sapiens
ITCH	SGK3_Homo sapiens
FLII	SGK3_Homo sapiens
GSK3B	SGK3_Homo sapiens
MCM3	ATM_Homo sapiens
FANCI	ATM_Homo sapiens
NBN	ATM_Homo sapiens
PRKDC	ATM_Homo sapiens
NKX3-1	ATM_Homo sapiens
TP53BP1	ATM_Homo sapiens
SP1	ATM_Homo sapiens
UBR5	ATM_Homo sapiens
KHSRP	ATM_Homo sapiens
RANBP9	ATM_Homo sapiens
TOPBP1	ATM_Homo sapiens
NFAT5	ATM_Homo sapiens
XRCC6	ATM_Homo sapiens
DCLRE1C	ATM_Homo sapiens
RRM2B	ATM_Homo sapiens
TAOK3	ATM_Homo sapiens
USP28	ATM_Homo sapiens
CROCC iso2	ATM_Homo sapiens
ITCH iso2	ATM_Homo sapiens
FANCD2	ATM_Homo sapiens
FBXW7	ATM_Homo sapiens
RFWD3	ATM_Homo sapiens
ZNF148	ATM_Homo sapiens
UIMC1	ATM_Homo sapiens
PNKP	ATM_Homo sapiens
RASSF1	ATM_Homo sapiens
E2F1	ATM_Homo sapiens
CHEK2	ATM_Homo sapiens
SLX4	ATM_Homo sapiens
FAM175A	ATM_Homo sapiens
PTEN	ATM_Homo sapiens
XPA	ATM_Homo sapiens
CREB1	ATM_Homo sapiens
FUS	ATM_Homo sapiens
MDM2	ATM_Homo sapiens
HUWE1	ATM_Homo sapiens
MED1	ATM_Homo sapiens
HSP90AA1	ATM_Homo sapiens
NABP2	ATM_Homo sapiens
CDKN1B	ATM_Homo sapiens
BRCA1	ATM_Homo sapiens
RFWD2	ATM_Homo sapiens
RBBP8	ATM_Homo sapiens
RNF40	ATM_Homo sapiens
RNF20	ATM_Homo sapiens
PPM1G	ATM_Homo sapiens
CHD4	ATM_Homo sapiens
AVEN	ATM_Homo sapiens
MRE11	ATM_Homo sapiens
MEN1 iso2	ATM_Homo sapiens
ZNF420	ATM_Homo sapiens
NUSAP1	ATM_Homo sapiens
RAD18	ATM_Homo sapiens
RPA2	ATM_Homo sapiens
DBF4	ATM_Homo sapiens
PPP1R2	ATM_Homo sapiens
MAD1L1	ATM_Homo sapiens
NSD2	ATM_Homo sapiens
UCHL3	ATM_Homo sapiens
USP34	ATM_Homo sapiens
SMC3	ATM_Homo sapiens
ATM	ATM_Homo sapiens
ZBTB2	ATM_Homo sapiens
TAOK1	ATM_Homo sapiens
TP53	ATM_Homo sapiens
TP63	ATM_Homo sapiens
DCK	ATM_Homo sapiens
WRAP53	ATM_Homo sapiens
WWC1	ATM_Homo sapiens
USP15	ATM_Homo sapiens
APLF	ATM_Homo sapiens
KDM2A	ATM_Homo sapiens
BAG6	ATM_Homo sapiens
TDP1	ATM_Homo sapiens
SMC1A	ATM_Homo sapiens
BLM	ATM_Homo sapiens
RASSF1 iso2	ATM_Homo sapiens
GIT2	ATM_Homo sapiens
FBXO31	ATM_Homo sapiens
RNF138	ATM_Homo sapiens
ATF2	ATM_Homo sapiens
MDC1	ATM_Homo sapiens
HIF1A	ATM_Homo sapiens
USP10	ATM_Homo sapiens
EP300	ATM_Homo sapiens
RAD50	ATM_Homo sapiens
TRIM28	ATM_Homo sapiens
EZH2 iso2	ATM_Homo sapiens
GLTSCR2	ATM_Homo sapiens
MDM4	ATM_Homo sapiens
RAD17	ATM_Homo sapiens
NHEJ1	ATM_Homo sapiens
WRN	ATM_Homo sapiens
TERF1	ATM_Homo sapiens
PPP2R5C	ATM_Homo sapiens
DAXX	ATM_Homo sapiens
RIF1	ATM_Homo sapiens
EIF4EBP1	ATM_Homo sapiens
LAMTOR5	ATM_Homo sapiens
DYRK2	ATM_Homo sapiens
AATF	ATM_Homo sapiens
SMARCA4	ATM_Homo sapiens
MLLT1	ATM_Homo sapiens
CHEK1	ATM_Homo sapiens
SIAH1	ATM_Homo sapiens
EWSR1	ATM_Homo sapiens
CCDC6	ATM_Homo sapiens
GPS1	ATM_Homo sapiens
RAD9A	ATM_Homo sapiens
MLH1	ATM_Homo sapiens
BUB1	ATM_Homo sapiens
PBRM1	ATM_Homo sapiens
EYA3	ATM_Homo sapiens
SMARCC2	ATM_Homo sapiens
SMAD1	ATM_Homo sapiens
VCP	ATM_Homo sapiens
PEX5	ATM_Homo sapiens
ADRB2	GRK3_Homo sapiens
CCR5	GRK3_Homo sapiens
TXA2-R iso2	GRK3_Homo sapiens
SSTR2	GRK3_Homo sapiens
OPRL1	GRK3_Homo sapiens
SHC1 iso2	NTRK1_Homo sapiens
CTNNB1	NTRK1_Homo sapiens
TrkA iso2	NTRK1_Homo sapiens
NTRK1	NTRK1_Homo sapiens
SHC3 iso2	NTRK1_Homo sapiens
Cdk1	Wee1_Mus musculus
EGFR	PKN3_Homo sapiens
CLIP1	PKN3_Homo sapiens
Tp53	Atm_Mus musculus
Mcm3	Atm_Mus musculus
Creb1	Atm_Mus musculus
SYN1 iso3	Atm_Mus musculus
Atm	Atm_Mus musculus
Stk11	Atm_Mus musculus
Smc1a	Atm_Mus musculus
H2afx	Atm_Mus musculus
Trim28	Atm_Mus musculus
EEF2K	MAPK13_Homo sapiens
Tau iso8	MAPK13_Homo sapiens
HSF1	MAPK13_Homo sapiens
STMN1	MAPK13_Homo sapiens
SQSTM1	MAPK13_Homo sapiens
CCND3	MAPK13_Homo sapiens
MYO3A	MYO3A_Homo sapiens
GRIN2A	FYN_Homo sapiens
ITCH	FYN_Homo sapiens
NMT1	FYN_Homo sapiens
CD5	FYN_Homo sapiens
FYB	FYN_Homo sapiens
PLCG2	FYN_Homo sapiens
ABL1	FYN_Homo sapiens
IFITM3	FYN_Homo sapiens
CAV1	FYN_Homo sapiens
CHN2	FYN_Homo sapiens
ARHGAP33	FYN_Homo sapiens
BCR	FYN_Homo sapiens
CD3E	FYN_Homo sapiens
GRB10	FYN_Homo sapiens
SKAP1	FYN_Homo sapiens
JUP	FYN_Homo sapiens
CRMP1	FYN_Homo sapiens
NFE2L2	FYN_Homo sapiens
SCN5A	FYN_Homo sapiens
PECAM1	FYN_Homo sapiens
MAP2 iso3	FYN_Homo sapiens
RPS6KA3	FYN_Homo sapiens
PROM1	FYN_Homo sapiens
STAM2	FYN_Homo sapiens
APP	FYN_Homo sapiens
TGFB1I1	FYN_Homo sapiens
FYN	FYN_Homo sapiens
SLAMF1	FYN_Homo sapiens
CENTG1 iso2	FYN_Homo sapiens
PRKAA2	FYN_Homo sapiens
MAPK14	FYN_Homo sapiens
CD300LF	FYN_Homo sapiens
FLOT1	FYN_Homo sapiens
CBL	FYN_Homo sapiens
PTPRJ	FYN_Homo sapiens
PTGS2	FYN_Homo sapiens
FLOT2	FYN_Homo sapiens
H3F3B	FYN_Homo sapiens
SIGLEC10	FYN_Homo sapiens
PXN iso2	FYN_Homo sapiens
FCGR2B	FYN_Homo sapiens
SNCA	FYN_Homo sapiens
NOX4	FYN_Homo sapiens
PTPRT iso1	FYN_Homo sapiens
FCGR2A	FYN_Homo sapiens
FUS	FYN_Homo sapiens
PTPN11	FYN_Homo sapiens
MAP2	FYN_Homo sapiens
RTN4	FYN_Homo sapiens
CD226	FYN_Homo sapiens
CLIC5	FYN_Homo sapiens
ADD2	FYN_Homo sapiens
ITPR1	FYN_Homo sapiens
Tau iso8	FYN_Homo sapiens
DLG4	FYN_Homo sapiens
CD300LB	FYN_Homo sapiens
HSP90AA1	TTK_Homo sapiens
CDCA8	TTK_Homo sapiens
TTK	TTK_Homo sapiens
BLM	TTK_Homo sapiens
ABL1	TTK_Homo sapiens
HSPA9	TTK_Homo sapiens
BUB1B	TTK_Homo sapiens
ARHGEF17	TTK_Homo sapiens
CHEK2	TTK_Homo sapiens
RMI2	TTK_Homo sapiens
OPRK1	GRK1_Homo sapiens
GPR120 iso2	GRK1_Homo sapiens
NFAT5	CSNK1A1L_Homo sapiens
HRH1	PRKCA_Homo sapiens
NOS3	PRKCA_Homo sapiens
TACSTD2	PRKCA_Homo sapiens
JPH2	PRKCA_Homo sapiens
MARCKS	PRKCA_Homo sapiens
TOP1	PRKCA_Homo sapiens
NOX5 iso4	PRKCA_Homo sapiens
TAGLN2	PRKCA_Homo sapiens
BEST1	PRKCA_Homo sapiens
HEXIM1	PRKCA_Homo sapiens
NCF4	PRKCA_Homo sapiens
ANXA1	PRKCA_Homo sapiens
ITGB4	PRKCA_Homo sapiens
TRPV1	PRKCA_Homo sapiens
CYP3A4	PRKCA_Homo sapiens
PTPN1	PRKCA_Homo sapiens
MYL9	PRKCA_Homo sapiens
PLCG1	PRKCA_Homo sapiens
Tau iso8	PRKCA_Homo sapiens
ADAP1	PRKCA_Homo sapiens
SLC6A4	PRKCA_Homo sapiens
ITGB2	PRKCA_Homo sapiens
GNAZ	PRKCA_Homo sapiens
DTNB	PRKCA_Homo sapiens
APPL1	PRKCA_Homo sapiens
ERBB2	PRKCA_Homo sapiens
CLDN4	PRKCA_Homo sapiens
MMP2	PRKCA_Homo sapiens
C5AR1	PRKCA_Homo sapiens
LRP1	PRKCA_Homo sapiens
ARHGDIA	PRKCA_Homo sapiens
BLVRA	PRKCA_Homo sapiens
TNNI3	PRKCA_Homo sapiens
ABCB1	PRKCA_Homo sapiens
SLC9A3R1	PRKCA_Homo sapiens
NR1H4 iso2	PRKCA_Homo sapiens
ADAM17	PRKCA_Homo sapiens
MBD4	PRKCA_Homo sapiens
KCNJ1	PRKCA_Homo sapiens
RRAD	PRKCA_Homo sapiens
SRF	PRKCA_Homo sapiens
VTN	PRKCA_Homo sapiens
ATP5C1	PRKCA_Homo sapiens
CFL1	PRKCA_Homo sapiens
EGLN2	PRKCA_Homo sapiens
PPARA	PRKCA_Homo sapiens
EZR	PRKCA_Homo sapiens
TP53	PRKCA_Homo sapiens
CDKN1A	PRKCA_Homo sapiens
GMFB	PRKCA_Homo sapiens
SNAP25	PRKCA_Homo sapiens
DOCK8	PRKCA_Homo sapiens
RALBP1	PRKCA_Homo sapiens
KCNH2	PRKCA_Homo sapiens
CYTH2	PRKCA_Homo sapiens
ATF2	PRKCA_Homo sapiens
ARHGAP35	PRKCA_Homo sapiens
SPN	PRKCA_Homo sapiens
CTNND1	PRKCA_Homo sapiens
TRPV5	PRKCA_Homo sapiens
KIR3DL1	PRKCA_Homo sapiens
IGFBP1	PRKCA_Homo sapiens
EIF6	PRKCA_Homo sapiens
PTPN11	PRKCA_Homo sapiens
PDE3A	PRKCA_Homo sapiens
CD36	PRKCA_Homo sapiens
TTN	PRKCA_Homo sapiens
GSK3B	PRKCA_Homo sapiens
MYH9	PRKCA_Homo sapiens
KCNE3	PRKCA_Homo sapiens
CTPS1	PRKCA_Homo sapiens
FSCN1	PRKCA_Homo sapiens
FXYD1	PRKCA_Homo sapiens
ELAVL1	PRKCA_Homo sapiens
ANXA2	PRKCA_Homo sapiens
PA2G4	PRKCA_Homo sapiens
NF1 iso2	PRKCA_Homo sapiens
NR1I2	PRKCA_Homo sapiens
PEBP1	PRKCA_Homo sapiens
DNM1	PRKCA_Homo sapiens
RAF1	PRKCA_Homo sapiens
PRKD3	PRKCA_Homo sapiens
AR	PRKCA_Homo sapiens
BCL2	PRKCA_Homo sapiens
PLAU	PRKCA_Homo sapiens
CDKN2A	PRKCA_Homo sapiens
IL2RA	PRKCA_Homo sapiens
CFTR	PRKCA_Homo sapiens
PPP2R5A	PRKCA_Homo sapiens
F11R	PRKCA_Homo sapiens
RPS6KB2	PRKCA_Homo sapiens
KCNAB2	PRKCA_Homo sapiens
AQP1	PRKCA_Homo sapiens
CD4	PRKCA_Homo sapiens
PTPN12	PRKCA_Homo sapiens
ACO1	PRKCA_Homo sapiens
INSR	PRKCA_Homo sapiens
PRKCE	PRKCA_Homo sapiens
FMNL2 iso3	PRKCA_Homo sapiens
RORA	PRKCA_Homo sapiens
SLC18A2	PRKCA_Homo sapiens
ADD2	PRKCA_Homo sapiens
SH2B1	PRKCA_Homo sapiens
TRPV6	PRKCA_Homo sapiens
DDX58	PRKCA_Homo sapiens
RET	PRKCA_Homo sapiens
ITGB1	PRKCA_Homo sapiens
CFLAR iso2	PRKCA_Homo sapiens
GRK2	PRKCA_Homo sapiens
VIM	PRKCA_Homo sapiens
EIF4G1	PRKCA_Homo sapiens
TRPC3	PRKCA_Homo sapiens
AKT1	PRKCA_Homo sapiens
PPP1R14A	PRKCA_Homo sapiens
NCF1	PRKCA_Homo sapiens
NOXA1	PRKCA_Homo sapiens
KCNC4	PRKCA_Homo sapiens
TGFBR1	PRKCA_Homo sapiens
IQGAP1	PRKCA_Homo sapiens
NR2F6	PRKCA_Homo sapiens
KLHL3	PRKCA_Homo sapiens
TXA2-R iso2	PRKCA_Homo sapiens
RALB	PRKCA_Homo sapiens
PPP1R1A	PRKCA_Homo sapiens
TUBA1C	PRKCA_Homo sapiens
ARHGDIB	PRKCA_Homo sapiens
PRKD1	PRKCA_Homo sapiens
AQP4	PRKCA_Homo sapiens
EGFR	PRKCA_Homo sapiens
GRK7	PRKCA_Homo sapiens
TFRC	PRKCA_Homo sapiens
KIT	PRKCA_Homo sapiens
CORO1B	PRKCA_Homo sapiens
PRKAA1	PRKCA_Homo sapiens
KCNJ13	PRKCA_Homo sapiens
CLDN7	PRKCA_Homo sapiens
PRKG1	PRKCA_Homo sapiens
KRas iso2	PRKCA_Homo sapiens
NCOR1	PRKCA_Homo sapiens
PTPN6	PRKCA_Homo sapiens
GRIA1	PRKCA_Homo sapiens
NR1I3	PRKCA_Homo sapiens
AHR	PRKCA_Homo sapiens
KCNJ4	PRKCA_Homo sapiens
ADD1	PRKCA_Homo sapiens
CFLAR	PRKCA_Homo sapiens
RGS7	PRKCA_Homo sapiens
RSC1A1	PRKCA_Homo sapiens
GPSM2	PRKCA_Homo sapiens
RASSF1 iso2	PRKCA_Homo sapiens
NKX3-1	PRKCA_Homo sapiens
ROBO3	PRKCA_Homo sapiens
CD5	PRKCA_Homo sapiens
LCK	PRKCA_Homo sapiens
L1CAM	PRKCA_Homo sapiens
TP73	PRKCA_Homo sapiens
CHAT iso3	PRKCA_Homo sapiens
AFAP1	PRKCA_Homo sapiens
PPP1R16B	PRKCA_Homo sapiens
TRPM4	PRKCA_Homo sapiens
FBXW7	PRKCA_Homo sapiens
VDR	PRKCA_Homo sapiens
F3	PRKCA_Homo sapiens
DLG1	PRKCA_Homo sapiens
GPR120 iso2	PRKCA_Homo sapiens
CASR	PRKCA_Homo sapiens
RELA	PRKCA_Homo sapiens
HIST1H3J	PRKCA_Homo sapiens
NOXO1 iso3	PRKCA_Homo sapiens
CD44	PRKCA_Homo sapiens
PLD2	PRKCA_Homo sapiens
HABP4	PRKCA_Homo sapiens
PRKD2	PRKCA_Homo sapiens
TXN	PRKCA_Homo sapiens
GSTA4	PRKCA_Homo sapiens
TBXA2R	PRKCA_Homo sapiens
GRIK2	PRKCA_Homo sapiens
TNNT2	PRKCA_Homo sapiens
PPP1R14B	PRKCA_Homo sapiens
EP300	PRKCA_Homo sapiens
IKBKB	PRKCA_Homo sapiens
NLGN4X	PRKCA_Homo sapiens
PLEK	PRKCA_Homo sapiens
HIST1H2BB	PRKCA_Homo sapiens
NPHS1	PRKCA_Homo sapiens
CD3G	PRKCA_Homo sapiens
PFKFB3	PRKCA_Homo sapiens
EIF2S3	PRKCA_Homo sapiens
ILK	PRKCA_Homo sapiens
THOC5	PRKCA_Homo sapiens
KCNMA1	PRKCA_Homo sapiens
PTGIR	PRKCA_Homo sapiens
GSTP1	PRKCA_Homo sapiens
PLCB3	PRKCA_Homo sapiens
TAGLN	PRKCA_Homo sapiens
TRPM2 iso3	PRKCA_Homo sapiens
CYBA	PRKCA_Homo sapiens
BCL11B	PRKCA_Homo sapiens
VASP	PRKCA_Homo sapiens
BDKRB2	PRKCA_Homo sapiens
BNC1	PRKCA_Homo sapiens
NMNAT1	PRKCA_Homo sapiens
KRT20	PRKCA_Homo sapiens
EWSR1	PRKCA_Homo sapiens
CD226	PRKCA_Homo sapiens
GSK3A	PRKCA_Homo sapiens
MET	PRKCA_Homo sapiens
KCNA5	PRKCA_Homo sapiens
FRAT1	PRKCA_Homo sapiens
APLP2	PRKCA_Homo sapiens
PRH2	MAP4K2_Homo sapiens
EZR	STK26_Homo sapiens
PDCD10	STK26_Homo sapiens
PPP1R14C	STK26_Homo sapiens
Vim	Aurkb_Mus musculus
Hist1h3i	Aurkb_Mus musculus
H3f3b	Aurkb_Mus musculus
PTK6	SRMS_Homo sapiens
Nfkbia	Stk4_Mus musculus
Stk4	Stk4_Mus musculus
Neurog2	Gsk3a_Mus musculus
Pxn	Gsk3a_Mus musculus
TUBG1	BRSK1_Homo sapiens
Myod1	Map2k1_Mus musculus
Mapk1	Map2k1_Mus musculus
Mapk3	Map2k1_Mus musculus
HIST1H3J	GSG2_Homo sapiens
CYLD	IKBKB_Homo sapiens
DOK1	IKBKB_Homo sapiens
RELA	IKBKB_Homo sapiens
TP63	IKBKB_Homo sapiens
NFKB1	IKBKB_Homo sapiens
NFKBIA	IKBKB_Homo sapiens
IRF3	IKBKB_Homo sapiens
FOS	IKBKB_Homo sapiens
RELB	IKBKB_Homo sapiens
TSC1	IKBKB_Homo sapiens
TNFRSF1A	IKBKB_Homo sapiens
CDKN2A	IKBKB_Homo sapiens
IKBKG	IKBKB_Homo sapiens
RAPGEF2	IKBKB_Homo sapiens
BBC3	IKBKB_Homo sapiens
IRS1	IKBKB_Homo sapiens
PFKFB3	IKBKB_Homo sapiens
RPS3	IKBKB_Homo sapiens
OPTN	IKBKB_Homo sapiens
BCL10	IKBKB_Homo sapiens
FOXO3	IKBKB_Homo sapiens
REL	IKBKB_Homo sapiens
IRF5	IKBKB_Homo sapiens
PNPLA8	MKNK1_Homo sapiens
SFPQ	MKNK1_Homo sapiens
HNRNPA1	MKNK1_Homo sapiens
SPRY2	MKNK1_Homo sapiens
EIF4E	MKNK1_Homo sapiens
RPS6KA2	RPS6KA2_Homo sapiens
CREB1	RPS6KA2_Homo sapiens
RBMX	AURKB_Homo sapiens
INCENP	AURKB_Homo sapiens
NUMA1	AURKB_Homo sapiens
CDCA5	AURKB_Homo sapiens
RACGAP1	AURKB_Homo sapiens
NDC80	AURKB_Homo sapiens
RBM3	AURKB_Homo sapiens
SHCBP1	AURKB_Homo sapiens
RB1	AURKB_Homo sapiens
PRKDC	AURKB_Homo sapiens
HIST1H2BM	AURKB_Homo sapiens
RUNX3	AURKB_Homo sapiens
HIST1H2BH	AURKB_Homo sapiens
CDCA8	AURKB_Homo sapiens
DDX3X	AURKB_Homo sapiens
HIST1H2BD	AURKB_Homo sapiens
KIF2C	AURKB_Homo sapiens
GFAP	AURKB_Homo sapiens
HIST1H2BO	AURKB_Homo sapiens
AURKB	AURKB_Homo sapiens
HIST2H2BC	AURKB_Homo sapiens
DIAPH2	AURKB_Homo sapiens
DES	AURKB_Homo sapiens
DEK	AURKB_Homo sapiens
KRT8	AURKB_Homo sapiens
TP53	AURKB_Homo sapiens
MYBBP1A	AURKB_Homo sapiens
ATXN10	AURKB_Homo sapiens
HIST1H2BI	AURKB_Homo sapiens
DSN1	AURKB_Homo sapiens
KIF4A	AURKB_Homo sapiens
COBLL1	AURKB_Homo sapiens
PPHLN1	AURKB_Homo sapiens
RIF1	AURKB_Homo sapiens
HMGN2	AURKB_Homo sapiens
NSUN2	AURKB_Homo sapiens
MYL12B	AURKB_Homo sapiens
YY1	AURKB_Homo sapiens
PARD3	AURKB_Homo sapiens
PLK1	AURKB_Homo sapiens
NELFE	AURKB_Homo sapiens
KIF23 iso2	AURKB_Homo sapiens
KIF20A	AURKB_Homo sapiens
NINL	AURKB_Homo sapiens
CKAP2	AURKB_Homo sapiens
CCDC86	AURKB_Homo sapiens
HIST1H3J	AURKB_Homo sapiens
HIST2H2BE	AURKB_Homo sapiens
ATM	AURKB_Homo sapiens
RPL21	AURKB_Homo sapiens
VIM	AURKB_Homo sapiens
SH2D4A	AURKB_Homo sapiens
KNL1	AURKB_Homo sapiens
CDCA2	AURKB_Homo sapiens
CHMP4C	AURKB_Homo sapiens
HIST1H2BK	AURKB_Homo sapiens
HIST1H2BN	AURKB_Homo sapiens
SEPT1	AURKB_Homo sapiens
RPS10	AURKB_Homo sapiens
H3F3B	AURKB_Homo sapiens
DDX52	AURKB_Homo sapiens
HIST1H2BJ	AURKB_Homo sapiens
HIST2H2BD	AURKB_Homo sapiens
HMGN5	AURKB_Homo sapiens
RBM14	AURKB_Homo sapiens
ARHGAP21	AURKB_Homo sapiens
CBX5	AURKB_Homo sapiens
HIST2H2BF	AURKB_Homo sapiens
MISP	AURKB_Homo sapiens
HSP90AB1	AURKB_Homo sapiens
MAPRE3	AURKB_Homo sapiens
ARHGAP23	AURKB_Homo sapiens
NAGK	AURKB_Homo sapiens
LMO7	AURKB_Homo sapiens
PTRF	AURKB_Homo sapiens
WWC1	AURKB_Homo sapiens
SUPT16H	AURKB_Homo sapiens
GBF1	AURKB_Homo sapiens
HIST1H2BB	AURKB_Homo sapiens
BIRC5	AURKB_Homo sapiens
RPL8	AURKB_Homo sapiens
PRRC2C	AURKB_Homo sapiens
NUDC	AURKB_Homo sapiens
NUSAP1	AURKB_Homo sapiens
MKI67	AURKB_Homo sapiens
CENPA	AURKB_Homo sapiens
RASSF1 iso2	AURKB_Homo sapiens
DDA1	AURKB_Homo sapiens
KIF23	AURKB_Homo sapiens
SSU72	AURKB_Homo sapiens
MPHOSPH10	AURKB_Homo sapiens
UTP3	AURKB_Homo sapiens
DDX3Y	AURKB_Homo sapiens
HDAC5	AURKB_Homo sapiens
SSH3	AURKB_Homo sapiens
PLEC	AURKB_Homo sapiens
RBMXL1	AURKB_Homo sapiens
AHNAK	AURKB_Homo sapiens
RSL1D1	AURKB_Homo sapiens
Myl7	Mylk2_Mus musculus
FCGR2C	BLK_Homo sapiens
FCGR2A	BLK_Homo sapiens
FCGR2B	BLK_Homo sapiens
POLR2A	BRD4_Homo sapiens
Irf4	Rock2_Mus musculus
Ezr	Rock2_Mus musculus
Irs1	Rock2_Mus musculus
Myl12b	Rock2_Mus musculus
Msn	Rock2_Mus musculus
Rdx	Rock2_Mus musculus
CNTROB	NEK2_Homo sapiens
NEK2	NEK2_Homo sapiens
PPP1CC	NEK2_Homo sapiens
Tara iso5	NEK2_Homo sapiens
DVL3	NEK2_Homo sapiens
CEP250	NEK2_Homo sapiens
NPM1	NEK2_Homo sapiens
SGO1	NEK2_Homo sapiens
FANCA	NEK2_Homo sapiens
NDC80	NEK2_Homo sapiens
BECN1	STK4_Homo sapiens
PRDX1	STK4_Homo sapiens
TNNI3	STK4_Homo sapiens
STK4	STK4_Homo sapiens
ABL1	STK4_Homo sapiens
FOXO3	STK4_Homo sapiens
IRF3	STK4_Homo sapiens
AURKB	STK4_Homo sapiens
MOB1B	STK4_Homo sapiens
ITGA2	STK4_Homo sapiens
HIST1H2BB	STK4_Homo sapiens
STK38	STK4_Homo sapiens
H2AFX	STK4_Homo sapiens
SKP2	PIM1_Homo sapiens
MAP3K5	PIM1_Homo sapiens
BAD	PIM1_Homo sapiens
CDKN1A	PIM1_Homo sapiens
MARK3 iso3	PIM1_Homo sapiens
RUNX3	PIM1_Homo sapiens
POU5F1	PIM1_Homo sapiens
IRS1	PIM1_Homo sapiens
MDM2	PIM1_Homo sapiens
FOXO3	PIM1_Homo sapiens
IRS2	PIM1_Homo sapiens
CDKN1B	PIM1_Homo sapiens
NKX3-1	PIM1_Homo sapiens
HIST1H3J	PIM1_Homo sapiens
ABCG2	PIM1_Homo sapiens
RELA	PIM1_Homo sapiens
AR	PIM1_Homo sapiens
CXCR4	PIM1_Homo sapiens
FOXP3	PIM1_Homo sapiens
Mlkl	Ripk3_Mus musculus
Camk2d	Ripk3_Mus musculus
VIM	MOS_Homo sapiens
Prkd1	Prkcz_Mus musculus
Pin1	Prkcz_Mus musculus
Ctnnb1	Prkcz_Mus musculus
Crebbp	Prkcz_Mus musculus
Tbc1d4	Prkcz_Mus musculus
Rela	Prkcz_Mus musculus
Numb	Prkcz_Mus musculus
Maf	Tec_Mus musculus
PRKCQ	MAP4K3_Homo sapiens
MAP4K3	MAP4K3_Homo sapiens
Vasp	PKG1 iso2_Mus musculus
Lasp1	PKG1 iso2_Mus musculus
FGF23	FAM20C_Homo sapiens
Tp53	Mapk14_Mus musculus
Foxo1	Mapk14_Mus musculus
Hnrnph1	Mapk14_Mus musculus
Ahnak	Mapk14_Mus musculus
Krt8	Mapk14_Mus musculus
Hnrnph2	Mapk14_Mus musculus
Iws1	Mapk14_Mus musculus
Mapk14	Mapk14_Mus musculus
H3f3b	Mapk14_Mus musculus
Stat4	Mapk14_Mus musculus
RARG iso2	Mapk14_Mus musculus
Nfatc4	Mapk14_Mus musculus
Tcf3	Mapk14_Mus musculus
Pgrmc1	Mapk14_Mus musculus
Myf6	Mapk14_Mus musculus
Prdx6	Mapk14_Mus musculus
Atf2	Mapk14_Mus musculus
Xbp1	Mapk14_Mus musculus
MITF iso8	Mapk14_Mus musculus
Clic1	Mapk14_Mus musculus
1700021F05Rik	Mapk14_Mus musculus
Ranbp2	Mapk14_Mus musculus
Cryab	Mapk14_Mus musculus
Akt1	Mapk14_Mus musculus
Hspa5	Mapk14_Mus musculus
Ripor1	Mapk14_Mus musculus
Ass1	Mapk14_Mus musculus
Gata3	Mapk14_Mus musculus
Stat3	Mapk14_Mus musculus
Stat1	Mapk14_Mus musculus
EPHA4	EPHA4_Homo sapiens
Hck	Hck_Mus musculus
Abl1	Hck_Mus musculus
Nfkbia	Chuk_Mus musculus
Irs1	Chuk_Mus musculus
H3f3b	Chuk_Mus musculus
Rela	Chuk_Mus musculus
ACIN1	SRPK2_Homo sapiens
CDK11B iso12	CDK11A iso10_Homo sapiens
SMAD6	PRKX_Homo sapiens
PKD1	PRKX_Homo sapiens
NCOA3	MAPK6_Homo sapiens
MAPK6	MAPK6_Homo sapiens
TDP2	MAPK6_Homo sapiens
Bad	Prkg1_Mus musculus
Trpc6	Prkg1_Mus musculus
Rhoa	Prkg1_Mus musculus
Pde5a	Prkg1_Mus musculus
Gabrb1	Prkg1_Mus musculus
